Feature,First Browser,Following Browser,Delay (Days)
CSSFontFeatureValuesRule,firefox,chrome,3018
CSSFontFeatureValuesRule,firefox,chrome_android,3018
CSSFontFeatureValuesRule,firefox,edge,3024
CSSFontFeatureValuesRule,firefox,opera,3033
CSSFontFeatureValuesRule,firefox,opera_android,3089
CSSFontFeatureValuesRule,firefox,samsunginternet_android,3147
CSSFontPaletteValuesRule,safari,safari_ios,0
CSSFontPaletteValuesRule,safari,webview_ios,0
CSSFontPaletteValuesRule,safari,chrome,43
CSSFontPaletteValuesRule,safari,chrome_android,43
CSSFontPaletteValuesRule,safari,webview_android,43
CSSFontPaletteValuesRule,safari,edge,45
CSSFontPaletteValuesRule,safari,opera,64
CSSFontPaletteValuesRule,safari,oculus,84
CSSFontPaletteValuesRule,safari,opera_android,107
CSSFontPaletteValuesRule,safari,samsunginternet_android,232
CSSFontPaletteValuesRule,safari,firefox,246
CSSFontPaletteValuesRule,safari,firefox_android,246
CSSGroupingRule,firefox,firefox_android,0
CSSGroupingRule,firefox,edge,848
CSSGroupingRule,firefox,chrome,882
CSSGroupingRule,firefox,chrome_android,882
CSSGroupingRule,firefox,webview_android,882
CSSGroupingRule,firefox,opera,896
CSSGroupingRule,firefox,opera_android,904
CSSGroupingRule,firefox,samsunginternet_android,1353
CSSGroupingRule,firefox,safari,2946
CSSGroupingRule,firefox,safari_ios,2946
CSSGroupingRule,firefox,webview_ios,2946
CSSImageValue,webview_android,chrome,365
CSSImageValue,webview_android,chrome_android,365
CSSImageValue,webview_android,opera,388
CSSImageValue,webview_android,opera_android,462
CSSImageValue,webview_android,samsunginternet_android,516
CSSImageValue,webview_android,edge,1003
CSSImageValue,webview_android,safari,2170
CSSImageValue,webview_android,safari_ios,2170
CSSImageValue,webview_android,webview_ios,2170
CSSImportRule,safari,firefox,505
CSSImportRule,safari,safari_ios,1467
CSSImportRule,safari,webview_ios,1467
CSSImportRule,safari,chrome,1998
CSSImportRule,safari,ie,2821
CSSImportRule,safari,firefox_android,2836
CSSImportRule,safari,chrome_android,3292
CSSImportRule,safari,opera_android,3396
CSSImportRule,safari,opera,3438
CSSImportRule,safari,samsunginternet_android,3596
CSSImportRule,safari,webview_android,3822
CSSImportRule,safari,edge,4419
CSSKeyframeRule,ie,chrome,382
CSSKeyframeRule,ie,chrome_android,384
CSSKeyframeRule,ie,opera,389
CSSKeyframeRule,ie,opera_android,390
CSSKeyframeRule,ie,webview_android,584
CSSKeyframeRule,ie,samsunginternet_android,721
CSSKeyframeRule,ie,edge,1006
CSSKeyframeRule,ie,safari_ios,1055
CSSKeyframeRule,ie,webview_ios,1055
CSSKeyframeRule,ie,safari,1069
CSSKeyframeRule,ie,firefox,1376
CSSKeyframeRule,ie,firefox_android,1376
CSSKeyframesRule,ie,chrome,382
CSSKeyframesRule,ie,chrome_android,384
CSSKeyframesRule,ie,opera,389
CSSKeyframesRule,ie,opera_android,390
CSSKeyframesRule,ie,webview_android,584
CSSKeyframesRule,ie,samsunginternet_android,721
CSSKeyframesRule,ie,edge,1006
CSSKeyframesRule,ie,safari,1242
CSSKeyframesRule,ie,safari_ios,1242
CSSKeyframesRule,ie,webview_ios,1242
CSSKeyframesRule,ie,firefox,1376
CSSKeyframesRule,ie,firefox_android,1376
CSSKeywordValue,webview_android,chrome,365
CSSKeywordValue,webview_android,chrome_android,365
CSSKeywordValue,webview_android,opera,388
CSSKeywordValue,webview_android,opera_android,462
CSSKeywordValue,webview_android,samsunginternet_android,516
CSSKeywordValue,webview_android,edge,1003
CSSKeywordValue,webview_android,safari,2170
CSSKeywordValue,webview_android,safari_ios,2170
CSSKeywordValue,webview_android,webview_ios,2170
CSSLayerBlockRule,firefox,firefox_android,0
CSSLayerBlockRule,firefox,chrome,21
CSSLayerBlockRule,firefox,chrome_android,21
CSSLayerBlockRule,firefox,webview_android,21
CSSLayerBlockRule,firefox,edge,23
CSSLayerBlockRule,firefox,safari,34
CSSLayerBlockRule,firefox,safari_ios,34
CSSLayerBlockRule,firefox,webview_ios,34
CSSLayerBlockRule,firefox,opera,43
CSSLayerBlockRule,firefox,opera_android,50
CSSLayerBlockRule,firefox,oculus,76
CSSLayerBlockRule,firefox,samsunginternet_android,181
CSSLayerStatementRule,firefox,firefox_android,0
CSSLayerStatementRule,firefox,chrome,21
CSSLayerStatementRule,firefox,chrome_android,21
CSSLayerStatementRule,firefox,webview_android,21
CSSLayerStatementRule,firefox,edge,23
CSSLayerStatementRule,firefox,safari,34
CSSLayerStatementRule,firefox,safari_ios,34
CSSLayerStatementRule,firefox,webview_ios,34
CSSLayerStatementRule,firefox,opera,43
CSSLayerStatementRule,firefox,opera_android,50
CSSLayerStatementRule,firefox,oculus,76
CSSLayerStatementRule,firefox,samsunginternet_android,181
CSSMarginRule,chrome,chrome_android,0
CSSMarginRule,chrome,webview_android,0
CSSMarginRule,chrome,edge,2
CSSMarginRule,chrome,opera,57
CSSMarginRule,chrome,opera_android,71
CSSMathClamp,chrome,chrome_android,0
CSSMathClamp,chrome,webview_android,0
CSSMathClamp,chrome,edge,3
CSSMathClamp,chrome,opera,22
CSSMathClamp,chrome,oculus,27
CSSMathClamp,chrome,opera_android,41
CSSMathClamp,chrome,samsunginternet_android,217
CSSMathClamp,chrome,safari,363
CSSMathClamp,chrome,safari_ios,363
CSSMathClamp,chrome,webview_ios,363
CSSMathInvert,webview_android,chrome,365
CSSMathInvert,webview_android,chrome_android,365
CSSMathInvert,webview_android,opera,388
CSSMathInvert,webview_android,opera_android,462
CSSMathInvert,webview_android,samsunginternet_android,516
CSSMathInvert,webview_android,edge,1003
CSSMathInvert,webview_android,safari,2170
CSSMathInvert,webview_android,safari_ios,2170
CSSMathInvert,webview_android,webview_ios,2170
CSSMathMax,webview_android,chrome,365
CSSMathMax,webview_android,chrome_android,365
CSSMathMax,webview_android,opera,388
CSSMathMax,webview_android,opera_android,462
CSSMathMax,webview_android,samsunginternet_android,516
CSSMathMax,webview_android,edge,1003
CSSMathMax,webview_android,safari,2170
CSSMathMax,webview_android,safari_ios,2170
CSSMathMax,webview_android,webview_ios,2170
CSSMathMin,webview_android,chrome,365
CSSMathMin,webview_android,chrome_android,365
CSSMathMin,webview_android,opera,388
CSSMathMin,webview_android,opera_android,462
CSSMathMin,webview_android,samsunginternet_android,516
CSSMathMin,webview_android,edge,1003
CSSMathMin,webview_android,safari,2170
CSSMathMin,webview_android,safari_ios,2170
CSSMathMin,webview_android,webview_ios,2170
CSSMathNegate,webview_android,chrome,365
CSSMathNegate,webview_android,chrome_android,365
CSSMathNegate,webview_android,opera,388
CSSMathNegate,webview_android,opera_android,462
CSSMathNegate,webview_android,samsunginternet_android,516
CSSMathNegate,webview_android,edge,1003
CSSMathNegate,webview_android,safari,2170
CSSMathNegate,webview_android,safari_ios,2170
CSSMathNegate,webview_android,webview_ios,2170
CSSMathProduct,webview_android,chrome,365
CSSMathProduct,webview_android,chrome_android,365
CSSMathProduct,webview_android,opera,388
CSSMathProduct,webview_android,opera_android,462
CSSMathProduct,webview_android,samsunginternet_android,516
CSSMathProduct,webview_android,edge,1003
CSSMathProduct,webview_android,safari,2170
CSSMathProduct,webview_android,safari_ios,2170
CSSMathProduct,webview_android,webview_ios,2170
CSSMathSum,webview_android,chrome,365
CSSMathSum,webview_android,chrome_android,365
CSSMathSum,webview_android,opera,388
CSSMathSum,webview_android,opera_android,462
CSSMathSum,webview_android,samsunginternet_android,516
CSSMathSum,webview_android,edge,1003
CSSMathSum,webview_android,safari,2170
CSSMathSum,webview_android,safari_ios,2170
CSSMathSum,webview_android,webview_ios,2170
CSSMathValue,webview_android,chrome,365
CSSMathValue,webview_android,chrome_android,365
CSSMathValue,webview_android,opera,388
CSSMathValue,webview_android,opera_android,462
CSSMathValue,webview_android,samsunginternet_android,516
CSSMathValue,webview_android,edge,1003
CSSMathValue,webview_android,safari,2170
CSSMathValue,webview_android,safari_ios,2170
CSSMathValue,webview_android,webview_ios,2170
CSSMatrixComponent,webview_android,chrome,365
CSSMatrixComponent,webview_android,chrome_android,365
CSSMatrixComponent,webview_android,opera,388
CSSMatrixComponent,webview_android,opera_android,462
CSSMatrixComponent,webview_android,samsunginternet_android,516
CSSMatrixComponent,webview_android,edge,1003
CSSMatrixComponent,webview_android,safari,2170
CSSMatrixComponent,webview_android,safari_ios,2170
CSSMatrixComponent,webview_android,webview_ios,2170
CSSMediaRule,firefox,safari_ios,962
CSSMediaRule,firefox,webview_ios,962
CSSMediaRule,firefox,safari,1081
CSSMediaRule,firefox,chrome,1493
CSSMediaRule,firefox,ie,2316
CSSMediaRule,firefox,firefox_android,2331
CSSMediaRule,firefox,chrome_android,2787
CSSMediaRule,firefox,opera_android,2891
CSSMediaRule,firefox,opera,2933
CSSMediaRule,firefox,samsunginternet_android,3091
CSSMediaRule,firefox,webview_android,3317
CSSMediaRule,firefox,edge,3914
CSSNamespaceRule,ie,edge,1598
CSSNamespaceRule,ie,chrome,1723
CSSNamespaceRule,ie,chrome_android,1724
CSSNamespaceRule,ie,webview_android,1724
CSSNamespaceRule,ie,opera,1828
CSSNamespaceRule,ie,opera_android,1844
CSSNamespaceRule,ie,samsunginternet_android,2103
CSSNamespaceRule,ie,safari,2205
CSSNamespaceRule,ie,safari_ios,2205
CSSNamespaceRule,ie,webview_ios,2205
CSSNamespaceRule,ie,firefox,2228
CSSNamespaceRule,ie,firefox_android,2228
CSSNestedDeclarations,chrome,chrome_android,0
CSSNestedDeclarations,chrome,webview_android,0
CSSNestedDeclarations,chrome,edge,2
CSSNestedDeclarations,chrome,firefox,14
CSSNestedDeclarations,chrome,firefox_android,14
CSSNestedDeclarations,chrome,opera,43
CSSNestedDeclarations,chrome,opera_android,48
CSSNestedDeclarations,chrome,safari,57
CSSNestedDeclarations,chrome,safari_ios,57
CSSNestedDeclarations,chrome,webview_ios,57
CSSNumericArray,webview_android,chrome,365
CSSNumericArray,webview_android,chrome_android,365
CSSNumericArray,webview_android,opera,388
CSSNumericArray,webview_android,opera_android,462
CSSNumericArray,webview_android,samsunginternet_android,516
CSSNumericArray,webview_android,edge,1003
CSSNumericArray,webview_android,safari,2170
CSSNumericArray,webview_android,safari_ios,2170
CSSNumericArray,webview_android,webview_ios,2170
CSSNumericValue,webview_android,chrome,365
CSSNumericValue,webview_android,chrome_android,365
CSSNumericValue,webview_android,opera,388
CSSNumericValue,webview_android,opera_android,462
CSSNumericValue,webview_android,samsunginternet_android,516
CSSNumericValue,webview_android,edge,1003
CSSNumericValue,webview_android,safari,2170
CSSNumericValue,webview_android,safari_ios,2170
CSSNumericValue,webview_android,webview_ios,2170
CSSPageDescriptors,firefox,firefox_android,0
CSSPageRule,safari_ios,webview_ios,0
CSSPageRule,safari_ios,safari,119
CSSPageRule,safari_ios,chrome,531
CSSPageRule,safari_ios,ie,1354
CSSPageRule,safari_ios,chrome_android,1825
CSSPageRule,safari_ios,opera_android,1929
CSSPageRule,safari_ios,opera,1971
CSSPageRule,safari_ios,firefox,2062
CSSPageRule,safari_ios,firefox_android,2062
CSSPageRule,safari_ios,samsunginternet_android,2129
CSSPageRule,safari_ios,webview_android,2355
CSSPageRule,safari_ios,edge,2952
CSSPerspective,webview_android,chrome,365
CSSPerspective,webview_android,chrome_android,365
CSSPerspective,webview_android,opera,388
CSSPerspective,webview_android,opera_android,462
CSSPerspective,webview_android,samsunginternet_android,516
CSSPerspective,webview_android,edge,1003
CSSPerspective,webview_android,safari,2170
CSSPerspective,webview_android,safari_ios,2170
CSSPerspective,webview_android,webview_ios,2170
CSSPositionTryDescriptors,chrome,chrome_android,0
CSSPositionTryDescriptors,chrome,webview_android,0
CSSPositionTryDescriptors,chrome,edge,3
CSSPositionTryDescriptors,chrome,opera,29
CSSPositionTryDescriptors,chrome,opera_android,42
CSSPositionTryDescriptors,chrome,firefox,140
CSSPositionTryDescriptors,chrome,samsunginternet_android,176
CSSPositionTryRule,chrome,chrome_android,0
CSSPositionTryRule,chrome,webview_android,0
CSSPositionTryRule,chrome,edge,3
CSSPositionTryRule,chrome,opera,29
CSSPositionTryRule,chrome,opera_android,42
CSSPositionTryRule,chrome,firefox,140
CSSPositionTryRule,chrome,samsunginternet_android,176
CSSPositionValue,webview_android,chrome,365
CSSPositionValue,webview_android,chrome_android,365
CSSPositionValue,webview_android,opera,388
CSSPositionValue,webview_android,opera_android,462
CSSPositionValue,webview_android,samsunginternet_android,516
CSSPositionValue,webview_android,edge,1003
CSSPrimitiveValue,firefox,safari_ios,962
CSSPrimitiveValue,firefox,webview_ios,962
CSSPrimitiveValue,firefox,safari,1081
CSSPrimitiveValue,firefox,chrome,1493
CSSPrimitiveValue,firefox,firefox_android,2331
CSSPrimitiveValue,firefox,chrome_android,2787
CSSPrimitiveValue,firefox,opera_android,2891
CSSPrimitiveValue,firefox,opera,2933
CSSPrimitiveValue,firefox,samsunginternet_android,3091
CSSPrimitiveValue,firefox,webview_android,3317
CSSPropertyRule,chrome,chrome_android,0
CSSPropertyRule,chrome,webview_android,0
CSSPropertyRule,chrome,edge,2
CSSPropertyRule,chrome,opera,21
CSSPropertyRule,chrome,opera_android,29
CSSPropertyRule,chrome,samsunginternet_android,235
CSSPropertyRule,chrome,safari,944
CSSPropertyRule,chrome,safari_ios,944
CSSPropertyRule,chrome,webview_ios,944
CSSPropertyRule,chrome,firefox,1414
CSSPropertyRule,chrome,firefox_android,1414
CSSRotate,webview_android,chrome,365
CSSRotate,webview_android,chrome_android,365
CSSRotate,webview_android,opera,388
CSSRotate,webview_android,opera_android,462
CSSRotate,webview_android,samsunginternet_android,516
CSSRotate,webview_android,edge,1003
CSSRotate,webview_android,safari,2170
CSSRotate,webview_android,safari_ios,2170
CSSRotate,webview_android,webview_ios,2170
CSSRule,safari,firefox,505
CSSRule,safari,safari_ios,1467
CSSRule,safari,webview_ios,1467
CSSRule,safari,chrome,1998
CSSRule,safari,ie,2821
CSSRule,safari,firefox_android,2836
CSSRule,safari,chrome_android,3292
CSSRule,safari,opera_android,3396
CSSRule,safari,opera,3438
CSSRule,safari,samsunginternet_android,3596
CSSRule,safari,webview_android,3822
CSSRule,safari,edge,4419
CSSRuleList,safari,firefox,505
CSSRuleList,safari,safari_ios,1467
CSSRuleList,safari,webview_ios,1467
CSSRuleList,safari,chrome,1998
CSSRuleList,safari,ie,2821
CSSRuleList,safari,firefox_android,2836
CSSRuleList,safari,chrome_android,3292
CSSRuleList,safari,opera_android,3396
CSSRuleList,safari,opera,3438
CSSRuleList,safari,samsunginternet_android,3596
CSSRuleList,safari,webview_android,3822
CSSRuleList,safari,edge,4419
CSSScale,webview_android,chrome,365
CSSScale,webview_android,chrome_android,365
CSSScale,webview_android,opera,388
CSSScale,webview_android,opera_android,462
CSSScale,webview_android,samsunginternet_android,516
CSSScale,webview_android,edge,1003
CSSScale,webview_android,safari,2170
CSSScale,webview_android,safari_ios,2170
CSSScale,webview_android,webview_ios,2170
CSSScopeRule,chrome,chrome_android,0
CSSScopeRule,chrome,webview_android,0
CSSScopeRule,chrome,edge,3
CSSScopeRule,chrome,opera,13
CSSScopeRule,chrome,opera_android,57
CSSScopeRule,chrome,safari,147
CSSScopeRule,chrome,safari_ios,147
CSSScopeRule,chrome,webview_ios,147
CSSScopeRule,chrome,samsunginternet_android,197
CSSScopeRule,chrome,firefox,273
CSSSkew,webview_android,chrome,365
CSSSkew,webview_android,chrome_android,365
CSSSkew,webview_android,opera,388
CSSSkew,webview_android,opera_android,462
CSSSkew,webview_android,samsunginternet_android,516
CSSSkew,webview_android,edge,1003
CSSSkew,webview_android,safari,2170
CSSSkew,webview_android,safari_ios,2170
CSSSkew,webview_android,webview_ios,2170
CSSSkewX,webview_android,chrome,365
CSSSkewX,webview_android,chrome_android,365
CSSSkewX,webview_android,opera,388
CSSSkewX,webview_android,opera_android,462
CSSSkewX,webview_android,samsunginternet_android,516
CSSSkewX,webview_android,edge,1003
CSSSkewX,webview_android,safari,2170
CSSSkewX,webview_android,safari_ios,2170
CSSSkewX,webview_android,webview_ios,2170
CSSSkewY,webview_android,chrome,365
CSSSkewY,webview_android,chrome_android,365
CSSSkewY,webview_android,opera,388
CSSSkewY,webview_android,opera_android,462
CSSSkewY,webview_android,samsunginternet_android,516
CSSSkewY,webview_android,edge,1003
CSSSkewY,webview_android,safari,2170
CSSSkewY,webview_android,safari_ios,2170
CSSSkewY,webview_android,webview_ios,2170
CSSStartingStyleRule,chrome,chrome_android,0
CSSStartingStyleRule,chrome,webview_android,0
CSSStartingStyleRule,chrome,edge,3
CSSStartingStyleRule,chrome,opera,21
CSSStartingStyleRule,chrome,opera_android,41
CSSStartingStyleRule,chrome,samsunginternet_android,135
CSSStartingStyleRule,chrome,safari,244
CSSStartingStyleRule,chrome,safari_ios,244
CSSStartingStyleRule,chrome,webview_ios,244
CSSStartingStyleRule,chrome,firefox,329
CSSStartingStyleRule,chrome,firefox_android,329
CSSStyleDeclaration,ie,safari,1558
CSSStyleDeclaration,ie,firefox,2063
CSSStyleDeclaration,ie,safari_ios,3025
CSSStyleDeclaration,ie,webview_ios,3025
CSSStyleDeclaration,ie,chrome,3556
CSSStyleDeclaration,ie,firefox_android,4394
CSSStyleDeclaration,ie,chrome_android,4850
CSSStyleDeclaration,ie,opera_android,4954
CSSStyleDeclaration,ie,opera,4996
CSSStyleDeclaration,ie,samsunginternet_android,5154
CSSStyleDeclaration,ie,webview_android,5380
CSSStyleDeclaration,ie,edge,5977
CSSStyleRule,safari,firefox,505
CSSStyleRule,safari,safari_ios,1467
CSSStyleRule,safari,webview_ios,1467
